,DateTime,FreqRange,Height,Power
329,2021-12-07 15:21:40,1-10 Hz,0.33,9.93337080703e-05
330,2021-12-07 15:21:50,1-10 Hz,0.33,6.4022122549e-05
331,2021-12-07 16:12:30,1-10 Hz,0.33,0.000405980633604
332,2021-12-07 16:12:40,1-10 Hz,0.33,0.000112939527394
333,2021-12-07 16:32:40,1-10 Hz,0.33,0.000543771790232
334,2021-12-07 20:58:20,1-10 Hz,0.33,0.00015880536695
335,2021-12-07 20:58:30,1-10 Hz,0.33,7.90418053117e-05
336,2021-12-07 20:58:40,1-10 Hz,0.33,8.82323276036e-05
337,2021-12-16 11:23:50,1-10 Hz,1.0,5.20070848281e-05
338,2021-12-16 11:24:00,1-10 Hz,1.0,7.65745886487e-05
339,2021-12-16 11:24:10,1-10 Hz,1.0,6.0421144622e-05
340,2021-12-16 11:24:20,1-10 Hz,1.0,6.1334770687e-05
341,2021-12-16 11:24:30,1-10 Hz,1.0,6.18566576901e-05
342,2021-12-16 11:24:40,1-10 Hz,1.0,0.000235860347326
343,2021-12-16 11:44:40,1-10 Hz,1.0,6.56661264997e-05
344,2021-12-16 11:45:30,1-10 Hz,1.0,7.53665840396e-05
345,2021-12-16 11:57:40,1-10 Hz,1.0,5.65307350728e-05
346,2021-12-16 18:27:20,1-10 Hz,1.0,5.48783142421e-05
347,2021-12-16 18:27:30,1-10 Hz,1.0,5.33862883113e-05
348,2021-12-16 18:27:40,1-10 Hz,1.0,5.89039719145e-05
349,2021-12-16 11:23:50,1-10 Hz,0.33,6.63568365738e-05
350,2021-12-16 11:24:00,1-10 Hz,0.33,8.51902445622e-05
351,2021-12-16 11:24:10,1-10 Hz,0.33,6.64763825715e-05
352,2021-12-16 11:24:20,1-10 Hz,0.33,6.90245615343e-05
353,2021-12-16 11:24:30,1-10 Hz,0.33,7.39955666771e-05
354,2021-12-16 11:24:40,1-10 Hz,0.33,0.000274818446689
355,2021-12-16 11:44:40,1-10 Hz,0.33,7.85874882023e-05
356,2021-12-16 11:45:30,1-10 Hz,0.33,7.86588145502e-05
357,2021-12-16 11:57:40,1-10 Hz,0.33,7.03356421678e-05
358,2021-12-16 18:27:20,1-10 Hz,0.33,6.4855542132e-05
359,2021-12-16 18:27:30,1-10 Hz,0.33,6.39740225694e-05
360,2021-12-16 18:27:40,1-10 Hz,0.33,7.238903832e-05
361,2021-12-16 01:28:50,1-10 Hz,0.66,0.000115905651098
362,2021-12-16 11:18:00,1-10 Hz,0.66,5.30305313665e-05
363,2021-12-16 11:21:20,1-10 Hz,0.66,6.40331564929e-05
364,2021-12-16 11:21:30,1-10 Hz,0.66,5.85864885363e-05
365,2021-12-16 11:21:40,1-10 Hz,0.66,0.00026199767717
366,2021-12-16 11:22:10,1-10 Hz,0.66,9.59909396697e-05
367,2021-12-16 11:22:20,1-10 Hz,0.66,8.15886608197e-05
368,2021-12-16 11:23:50,1-10 Hz,0.66,5.51443915289e-05
369,2021-12-16 11:24:00,1-10 Hz,0.66,7.4860060366e-05
370,2021-12-16 11:24:10,1-10 Hz,0.66,6.29089538233e-05
371,2021-12-16 11:24:20,1-10 Hz,0.66,5.99472179235e-05
372,2021-12-16 11:24:30,1-10 Hz,0.66,6.29347053959e-05
373,2021-12-16 11:24:40,1-10 Hz,0.66,0.000265103665443
374,2021-12-16 11:24:50,1-10 Hz,0.66,6.64230571747e-05
375,2021-12-16 11:39:00,1-10 Hz,0.66,0.000184431188444
376,2021-12-16 11:39:10,1-10 Hz,0.66,6.82127030457e-05
377,2021-12-16 11:42:40,1-10 Hz,0.66,7.56300548307e-05
378,2021-12-16 11:42:50,1-10 Hz,0.66,7.63605602036e-05
379,2021-12-16 11:44:30,1-10 Hz,0.66,5.87509121391e-05
380,2021-12-16 11:44:40,1-10 Hz,0.66,6.50953983996e-05
381,2021-12-16 11:45:00,1-10 Hz,0.66,6.6511504974e-05
382,2021-12-16 11:45:20,1-10 Hz,0.66,7.49199561468e-05
383,2021-12-16 11:45:30,1-10 Hz,0.66,7.34671549059e-05
384,2021-12-16 11:45:40,1-10 Hz,0.66,8.50525229662e-05
385,2021-12-16 12:05:10,1-10 Hz,0.66,7.05715587928e-05
386,2021-12-16 12:46:30,1-10 Hz,0.66,6.94065316996e-05
387,2021-12-16 17:28:30,1-10 Hz,0.66,5.93824877856e-05
388,2021-12-16 17:29:10,1-10 Hz,0.66,5.60586182514e-05
389,2021-12-16 18:25:40,1-10 Hz,0.66,8.57259834761e-05
390,2021-12-16 18:27:10,1-10 Hz,0.66,5.22259791473e-05
